F_tjek_id,T_tjek_id,F_dkvejeid,T_dkvejeid,F_edge_dir,T_edge_dir
4144526,4144527,383322,383321,ft,ft
4144526,4144528,383322,383320,ft,tf
4144529,4144528,383323,383320,tf,tf
4144529,4144527,383323,383321,tf,ft
365227,369235,383999,384001,tf,ft
365227,369234,383999,384000,tf,tf
369234,365227,384000,383999,ft,ft
369235,365227,384001,383999,tf,ft
156175,156206,313676,313686,ft,ft
156176,156206,313677,313686,tf,ft
156206,156175,313686,313676,tf,tf
156206,156176,313686,313677,tf,ft
156174,156254,313675,313683,ft,tf
156175,156254,313676,313683,tf,tf
156254,156175,313683,313676,ft,ft
156254,156174,313683,313675,ft,tf
365219,365735,384050,384442,ft,tf
4075581,365735,384054,384442,ft,tf
365220,365735,384432,384442,tf,tf
197042,197043,492010,651310,tf,tf
197042,197044,492010,492011,tf,ft
197044,197042,492011,492010,tf,ft
197043,197042,651310,492010,ft,ft
365354,365361,360053,360055,tf,ft
365354,365360,360053,360054,tf,tf
365360,365354,360054,360053,ft,ft
365361,365354,360055,360053,tf,ft
4112141,4112140,315420,315421,ft,ft
4112140,4112141,315421,315420,tf,tf
178706,178704,315958,316057,ft,tf
178707,178704,315959,316057,tf,tf
178704,178706,316057,315958,ft,tf
178704,178707,316057,315959,ft,ft
369197,4052983,365179,365201,ft,ft
4052983,369197,365201,365179,tf,tf
4052983,4052976,365201,365244,tf,tf
4052976,4052983,365244,365201,ft,ft
155796,155789,312975,312977,tf,ft
155788,155789,312976,312977,ft,ft
155789,155796,312977,312975,tf,ft
155789,155788,312977,312976,tf,tf
178496,178474,491452,491453,tf,tf
178496,178475,491452,491454,tf,ft
178474,178496,491453,491452,ft,ft
178475,178496,491454,491452,tf,ft
178100,4140981,490902,490910,tf,tf
178099,4140981,490903,490910,ft,tf
368452,369264,359010,359012,tf,tf
369264,368449,359012,359013,ft,ft
369264,368452,359012,359010,ft,ft
369264,368448,359012,359014,ft,tf
368449,369264,359013,359012,tf,tf
368448,369264,359014,359012,ft,tf
178072,179632,490867,490879,tf,tf
179632,178072,490879,490867,ft,ft
175276,175280,478084,478086,ft,ft
175277,175280,478085,478086,tf,ft
175280,175276,478086,478084,tf,tf
175280,175277,478086,478085,tf,ft
175101,175112,480161,480163,tf,tf
175101,175113,480161,480164,tf,ft
175112,175101,480163,480161,ft,ft
175113,175101,480164,480161,tf,ft
201632,200779,308637,308638,tf,tf
201632,201600,308637,308639,tf,ft
200779,201632,308638,308637,ft,ft
201600,201632,308639,308637,tf,ft
200580,200709,329965,329967,tf,ft
200580,200708,329965,329976,tf,tf
200709,200580,329967,329965,tf,ft
200708,200580,329976,329965,ft,ft
347705,347716,367453,367455,ft,ft
347716,348057,367455,367463,tf,tf
347716,347705,367455,367453,tf,tf
348057,347716,367463,367455,ft,ft
200770,200763,308635,308790,ft,ft
200770,200762,308635,308636,ft,tf
200762,200770,308636,308635,ft,tf
200763,200770,308790,308635,tf,tf
200562,161342,311412,311413,tf,ft
200562,162662,311412,311796,tf,tf
161342,200562,311413,311412,tf,ft
162662,200562,311796,311412,ft,ft
347961,347950,367782,367779,ft,ft
161286,161309,311589,311604,ft,tf
161286,161354,311589,311613,ft,tf
161309,161286,311604,311589,ft,tf
161354,161286,311613,311589,ft,tf
125844,125864,312133,312138,tf,tf
125864,125865,312138,312139,ft,ft
125864,125844,312138,312133,ft,ft
125864,125901,312138,312146,ft,tf
125865,125864,312139,312138,tf,tf
125901,125864,312146,312138,ft,tf
348818,348066,367232,367133,ft,ft
350685,348818,367323,367232,ft,tf
350680,348066,367145,367133,ft,tf
350676,350680,367177,367145,tf,tf
161928,161908,311677,311693,ft,tf
161929,161908,311678,311693,tf,tf
161908,161929,311693,311678,ft,ft
161908,161928,311693,311677,ft,tf
350584,349810,367255,367267,tf,ft
350583,349810,367259,367267,ft,ft
349810,350584,367267,367255,tf,ft
349810,350583,367267,367259,tf,tf
362928,362933,362158,362159,tf,tf
362933,363161,362159,362160,ft,ft
362933,362928,362159,362158,ft,ft
362933,363160,362159,362161,ft,tf
363161,362933,362160,362159,tf,tf
363160,362933,362161,362159,ft,tf
354420,354146,368816,368831,ft,tf
354146,354146,368831,368831,ft,tf
354146,354025,368831,368860,ft,ft
354419,354136,368848,368850,tf,ft
354136,354136,368850,368850,tf,ft
354136,354024,368850,651901,tf,tf
137299,137300,481672,481673,ft,tf
137299,137301,481672,481674,ft,ft
137300,137299,481673,481672,ft,tf
137301,137299,481674,481672,tf,tf
137309,4160047,487901,487906,tf,ft
137309,137327,487901,487904,tf,tf
137327,137309,487904,487901,ft,ft
4160047,137309,487906,487901,tf,ft
137630,137617,488443,488463,ft,ft
137615,137617,488462,488463,tf,ft
137617,137630,488463,488443,tf,tf
137617,137615,488463,488462,tf,ft
261594,261607,354281,354282,tf,ft
261607,261593,354282,354638,tf,tf
261607,261594,354282,354281,tf,ft
261593,261607,354638,354282,ft,ft
261657,261703,354207,354209,ft,ft
261657,261656,354207,354208,ft,ft
261657,261702,354207,354283,ft,tf
261656,261657,354208,354207,tf,tf
261703,261657,354209,354207,tf,tf
261702,261657,354283,354207,ft,tf
62295,62299,484943,484945,ft,ft
62296,62299,484944,484945,tf,ft
62299,62296,484945,484944,tf,ft
62299,62295,484945,484943,tf,tf
154068,153298,323813,323818,ft,ft
153750,153298,323814,323818,tf,ft
153298,154068,323818,323813,tf,tf
153298,153750,323818,323814,tf,ft
4081837,4161713,324610,324844,ft,tf
115291,4161713,650997,324844,tf,tf
116687,4161713,651017,324844,tf,tf
153214,4065778,324250,324276,ft,tf
153215,4065778,324251,324276,tf,tf
4065778,153214,324276,324250,ft,tf
4065778,153215,324276,324251,ft,ft
153199,4065867,324272,324277,ft,ft
153200,4065867,324273,324277,tf,ft
4065867,153200,324277,324273,tf,ft
4065867,153199,324277,324272,tf,tf
62754,62762,484842,484849,tf,tf
62754,62862,484842,484846,tf,ft
62754,62763,484842,484843,tf,ft
62763,62754,484843,484842,tf,ft
62862,62754,484846,484842,tf,ft
62762,62754,484849,484842,ft,ft
153917,4065985,324451,324462,ft,tf
153918,4065985,324452,324462,tf,tf
4065985,153918,324462,324452,ft,ft
4065985,153917,324462,324451,ft,tf
152869,4066008,324758,324761,tf,tf
4066008,152869,324761,324758,ft,ft
4066008,4082009,324761,324771,ft,ft
4082009,4066008,324771,324761,tf,tf
4082009,4082020,324771,324714,ft,ft
4082009,4082015,324771,324713,ft,ft
154065,154067,324711,324832,tf,ft
154065,154066,324711,324759,tf,tf
154063,154066,324715,324759,tf,tf
154063,154067,324715,324832,tf,ft
4065863,154066,324716,324759,ft,tf
4065863,154067,324716,324832,ft,ft
154066,154065,324759,324711,ft,ft
154066,4065863,324759,324716,ft,tf
154066,154063,324759,324715,ft,ft
154067,4065863,324832,324716,tf,tf
154067,154063,324832,324715,tf,ft
154067,154065,324832,324711,tf,ft
152735,152875,324584,324586,ft,ft
152735,152874,324584,324585,ft,tf
152874,152735,324585,324584,ft,tf
152875,152735,324586,324584,tf,tf
152463,4065780,324086,324090,ft,ft
152463,4066003,324086,324306,ft,tf
4065780,152463,324090,324086,tf,tf
4066003,152463,324306,324086,ft,tf
152495,152892,324297,324305,ft,ft
152495,152891,324297,324303,ft,tf
152891,152495,324303,324297,ft,tf
152892,152495,324305,324297,tf,tf
152534,153908,324367,324376,tf,tf
153908,152533,324376,324429,ft,tf
153908,152534,324376,324367,ft,ft
152533,153908,324429,324376,ft,tf
4082051,4082063,488055,488117,tf,tf
4082059,4082063,488057,488117,ft,tf
4082060,4082063,488058,488117,tf,tf
4082063,4082051,488117,488055,ft,ft
4082063,4082060,488117,488058,ft,ft
4082063,4082059,488117,488057,ft,tf
63089,63636,485146,485147,tf,tf
63636,63090,485147,485149,ft,ft
63636,63089,485147,485146,ft,ft
63090,63636,485149,485147,tf,tf
351705,351758,303236,303238,ft,tf
351706,351758,303237,303238,tf,tf
351758,351706,303238,303237,ft,ft
351758,351705,303238,303236,ft,tf
63641,63316,485076,485083,tf,ft
63092,63638,485078,485109,ft,ft
63092,63641,485078,485076,ft,tf
63638,63092,485109,485078,tf,tf
66966,67087,489331,489332,ft,ft
67087,66966,489332,489331,tf,tf
67087,66967,489332,489340,tf,ft
66967,67087,489340,489332,tf,ft
67172,67184,489117,489118,ft,ft
67184,67172,489118,489117,tf,tf
67184,67173,489118,489121,tf,ft
67173,67184,489121,489118,tf,ft
67149,67186,489124,489126,ft,tf
67150,67186,489129,489126,tf,tf
153895,154107,332882,332885,tf,tf
153896,154107,332884,332885,ft,tf
154107,153896,332885,332884,ft,tf
154107,153895,332885,332882,ft,ft
356325,4070104,320119,320128,ft,ft
4070104,356250,320128,320130,tf,tf
4070104,356325,320128,320119,tf,tf
356250,4070104,320130,320128,ft,ft
4096576,4096577,368530,368531,ft,ft
4096577,4096576,368531,368530,tf,tf
4067679,251923,366721,366985,ft,tf
251923,4067679,366985,366721,ft,tf
4004228,4004229,327264,327265,ft,tf
4004229,4004228,327265,327264,ft,tf
4004222,4070196,327251,327256,ft,tf
4070196,4004222,327256,327251,ft,tf
4070193,4070194,327262,327263,ft,ft
4070194,4070193,327263,327262,tf,tf
4004219,4004218,327259,327260,ft,tf
4004218,4004219,327260,327259,ft,tf
355490,355491,320992,320994,ft,ft
355490,357772,320992,320995,ft,ft
355491,355490,320994,320992,tf,tf
357772,355490,320995,320992,tf,tf
251409,251408,366598,366628,tf,tf
251408,251409,366628,366598,ft,ft
251408,4067636,366628,366647,ft,ft
4067636,251408,366647,366628,tf,tf
251378,251459,366668,366670,ft,ft
251378,251458,366668,366669,ft,tf
251458,251378,366669,366668,ft,tf
251459,251378,366670,366668,tf,tf
4004192,4004193,327456,327457,ft,tf
4004193,4004192,327457,327456,ft,tf
4004209,4004208,327454,327455,tf,tf
4004208,4004209,327455,327454,ft,ft
4070189,4070188,327447,327453,tf,tf
4070188,4070189,327453,327447,ft,ft
4070192,4070191,327448,327451,tf,tf
4070191,4070192,327451,327448,ft,ft
250992,251006,366130,366136,ft,ft
251006,4067614,366136,366161,tf,ft
251006,250992,366136,366130,tf,tf
4067614,251006,366161,366136,tf,ft
73181,73186,607965,607967,ft,tf
73181,73182,607965,607975,ft,ft
73181,73187,607965,607968,ft,ft
73186,73181,607967,607965,ft,tf
73187,73181,607968,607965,tf,tf
73182,73181,607975,607965,tf,tf
73131,73183,608009,608012,ft,tf
73132,73183,608010,608012,tf,tf
73184,73183,608011,608012,tf,tf
73183,73132,608012,608010,ft,ft
73183,73184,608012,608011,ft,ft
73183,73131,608012,608009,ft,tf
78751,79223,600827,600865,ft,ft
79229,79223,600837,600865,tf,ft
79223,79229,600865,600837,tf,ft
79223,78751,600865,600827,tf,tf
66475,66465,600125,602115,ft,tf
66476,66465,600246,602115,tf,tf
66462,66465,602077,602115,tf,tf
66465,66462,602115,602077,ft,ft
66465,66475,602115,600125,ft,tf
66465,66476,602115,600246,ft,ft
370259,370264,331083,331091,tf,tf
370288,370264,331085,331091,ft,tf
370264,370258,331091,331100,ft,tf
370264,370288,331091,331085,ft,tf
370264,370259,331091,331083,ft,ft
370258,370264,331100,331091,ft,tf
370251,370258,331099,331100,ft,ft
370258,370252,331100,331101,tf,ft
370258,370251,331100,331099,tf,tf
370252,370258,331101,331100,tf,ft
374948,374945,339063,339080,tf,ft
374945,374947,339080,339081,tf,tf
374945,374948,339080,339063,tf,ft
374947,374945,339081,339080,ft,ft
4163445,4163446,607814,607815,ft,ft
4163446,4163445,607815,607814,tf,tf
4070493,4055898,371717,371753,tf,ft
260327,4055898,371741,371753,ft,ft
260328,4055898,371742,371753,tf,ft
4055898,260327,371753,371741,tf,tf
4055898,4070493,371753,371717,tf,ft
4055898,260328,371753,371742,tf,ft
4055897,4055899,371754,371756,ft,ft
4055900,4055899,371755,371756,tf,ft
4055899,4055897,371756,371754,tf,tf
4055899,4055894,371756,371757,tf,tf
4055899,4055900,371756,371755,tf,ft
4055894,4055899,371757,371756,ft,ft
260257,260319,371677,371679,tf,ft
260318,260319,371678,371679,ft,ft
260319,260257,371679,371677,tf,ft
260319,260318,371679,371678,tf,tf
260120,260125,371604,372041,ft,ft
260121,260125,371605,372041,tf,ft
260125,260120,372041,371604,tf,tf
260125,260121,372041,371605,tf,ft
78162,4003336,604721,604722,ft,ft
4003336,78162,604722,604721,tf,tf
259687,260429,371632,371671,ft,tf
259688,260429,371633,371671,tf,tf
260429,259687,371671,371632,ft,tf
260429,259688,371671,371633,ft,ft
78361,4065498,607594,607625,ft,ft
78361,78366,607594,607595,ft,tf
78366,78361,607595,607594,ft,tf
4065498,78361,607625,607594,tf,tf
4053694,78252,607725,607726,tf,ft
78252,4053694,607726,607725,tf,ft
78252,78260,607726,607728,tf,ft
78260,78252,607728,607726,tf,ft
78141,4082889,604101,604077,tf,ft
4125162,4082889,604109,604077,ft,ft
78101,4082889,604170,604077,tf,ft
4065426,78151,604572,604634,tf,ft
4065426,78150,604572,604775,tf,tf
78151,4065426,604634,604572,tf,ft
78150,4065426,604775,604572,ft,ft
77368,4053705,604603,604604,ft,tf
77368,4082969,604603,604619,ft,ft
4053705,77368,604604,604603,ft,tf
4082969,77368,604619,604603,tf,tf
4113931,4113932,334512,334513,tf,tf
4113932,4113931,334513,334512,ft,ft
77476,77617,607070,607071,tf,tf
77476,77618,607070,607072,tf,ft
77617,77476,607071,607070,ft,ft
77618,77476,607072,607070,tf,ft
79064,79066,604184,604186,ft,ft
79064,79065,604184,604185,ft,ft
79065,79064,604185,604184,tf,tf
79065,79066,604185,604186,tf,ft
79066,79065,604186,604185,tf,ft
79066,79064,604186,604184,tf,tf
79063,77522,604176,607004,tf,ft
77501,77522,604177,607004,ft,ft
77495,77522,604430,607004,ft,ft
77522,77501,607004,604177,tf,tf
77522,77495,607004,604430,tf,tf
77522,79063,607004,604176,tf,ft
77500,77507,604175,606975,ft,tf
77501,77507,604177,606975,tf,tf
77507,77500,606975,604175,ft,tf
77507,77501,606975,604177,ft,ft
259843,259845,371509,371516,ft,ft
259844,259845,371510,371516,tf,ft
259845,259843,371516,371509,tf,tf
259845,259844,371516,371510,tf,ft
77437,78154,604395,604396,tf,tf
77437,78155,604395,604455,tf,ft
78154,77437,604396,604395,ft,ft
78155,77437,604455,604395,tf,ft
77354,77382,604914,604916,ft,ft
77354,77381,604914,604915,ft,tf
77381,77354,604915,604914,ft,tf
77382,77354,604916,604914,tf,tf
4083145,4162511,607117,607464,ft,tf
4082913,76780,604470,604471,tf,tf
76780,4082913,604471,604470,ft,ft
76780,76975,604471,604472,ft,tf
76975,76780,604472,604471,ft,tf
4113940,4113941,604509,604510,ft,ft
4113941,4113940,604510,604509,tf,tf
4095477,4095476,606511,606512,ft,ft
4095476,4095477,606512,606511,tf,tf
77033,4162508,607160,607466,ft,ft
77034,4162508,607161,607466,tf,ft
4083126,4162508,607181,607466,ft,ft
4096156,4096155,603716,603825,tf,tf
4096155,4096156,603825,603716,ft,ft
76632,77332,603629,603630,ft,ft
76632,77331,603629,603637,ft,tf
77332,76632,603630,603629,tf,tf
77331,76632,603637,603629,ft,tf
372586,4082165,343229,343235,ft,tf
372816,4082165,343230,343235,tf,tf
4082311,4082165,343233,343235,tf,tf
4082165,372586,343235,343229,ft,tf
4082165,372816,343235,343230,ft,ft
4082165,4082311,343235,343233,ft,ft
4065448,4065478,607352,607365,ft,ft
76995,4065478,607361,607365,tf,ft
4065478,76995,607365,607361,tf,ft
4065478,4065448,607365,607352,tf,tf
77046,76551,607292,607291,ft,ft
259551,259552,372592,372596,ft,tf
259551,259553,372592,372593,ft,ft
259553,259551,372593,372592,tf,tf
259552,259551,372596,372592,ft,tf
76532,4065130,606115,606109,tf,tf
76414,4083153,607419,607420,tf,ft
76414,76363,607419,607448,tf,ft
4083153,76363,607420,607448,tf,ft
76363,76414,607448,607419,tf,ft
76363,4083153,607448,607420,tf,ft
76363,76413,607448,607449,tf,tf
76413,76363,607449,607448,ft,ft
76413,4083153,607449,607420,ft,ft
76512,76476,606144,606264,tf,ft
76510,76476,606168,606264,tf,ft
76547,76476,606201,606264,ft,ft
76476,76547,606264,606201,tf,tf
76476,76510,606264,606168,tf,ft
76476,76512,606264,606144,tf,ft
79144,79146,607460,607317,ft,tf
79121,76399,607315,607307,ft,tf
79124,79120,607313,607314,tf,tf
79124,79121,607313,607315,tf,ft
79120,79124,607314,607313,ft,ft
76470,76476,606258,606264,ft,tf
76471,76476,606263,606264,tf,tf
76476,76471,606264,606263,ft,ft
76476,76470,606264,606258,ft,tf
372644,372664,337808,337817,ft,tf
372645,372664,337809,337817,tf,tf
372664,372645,337817,337809,ft,ft
372664,372644,337817,337808,ft,tf
76466,4065525,607329,607350,ft,ft
76441,76441,607341,607341,ft,tf
76441,76466,607341,607329,ft,tf
4065525,4065525,607350,607350,tf,ft
373023,373024,341125,341148,ft,ft
373367,373024,341126,341148,tf,ft
373366,373024,341127,341148,ft,ft
373024,373366,341148,341127,tf,tf
373024,373023,341148,341125,tf,tf
373024,373367,341148,341126,tf,ft
4080927,4080926,341128,341129,ft,ft
4080926,4080927,341129,341128,tf,tf
373366,372996,341127,341141,tf,ft
373366,4080926,341127,341129,tf,tf
4080926,373366,341129,341127,ft,ft
372996,373366,341141,341127,tf,ft
270749,270762,372286,372294,tf,tf
270749,270763,372286,372295,tf,ft
270762,270749,372294,372286,ft,ft
270763,270749,372295,372286,tf,ft
75703,75771,607243,607244,ft,ft
75771,75703,607244,607243,tf,tf
75771,75777,607244,607245,tf,ft
75771,75857,607244,607246,tf,ft
75777,75771,607245,607244,tf,ft
75857,75771,607246,607244,tf,ft
373385,373381,341425,341427,ft,ft
376655,373381,341426,341427,tf,ft
373381,373385,341427,341425,tf,tf
373381,376655,341427,341426,tf,ft
4083810,75760,605634,605635,ft,tf
75760,4083810,605635,605634,ft,tf
75760,4083825,605635,605774,ft,ft
4083825,75760,605774,605635,tf,tf
373384,373452,341424,341442,tf,tf
373384,373429,341424,341451,tf,tf
373452,373429,341442,341451,ft,tf
373452,373384,341442,341424,ft,ft
373429,373384,341451,341424,ft,ft
373429,373452,341451,341442,ft,tf
75913,4091887,605622,605621,tf,tf
75913,4091890,605622,605739,tf,tf
75913,79208,605622,605623,tf,ft
79208,75913,605623,605622,tf,ft
4091890,75913,605739,605622,ft,ft
373363,373448,341392,341396,ft,tf
373448,373363,341396,341392,ft,tf
373448,373447,341396,341402,ft,ft
373447,373448,341402,341396,tf,tf
373445,373700,341394,341404,ft,tf
373446,373700,341398,341404,tf,tf
373700,373700,341404,341404,ft,tf
373447,373700,341402,341404,ft,ft
373447,373699,341402,340871,ft,tf
375493,375638,340747,341006,ft,tf
375494,375638,340748,341006,tf,tf
375638,375493,341006,340747,ft,tf
375638,375494,341006,340748,ft,ft
376650,373669,340915,340922,tf,ft
373669,373628,340922,340932,tf,tf
373669,376650,340922,340915,tf,ft
373628,373669,340932,340922,ft,ft
373358,373593,340885,340882,ft,ft
373594,373698,340883,340884,ft,ft
373698,4082300,340884,340904,tf,tf
373698,373633,340884,340896,tf,ft
373698,373594,340884,340883,tf,tf
373633,373698,340896,340884,tf,ft
4082300,373698,340904,340884,ft,ft
94352,94992,601535,601538,ft,ft
94352,94355,601535,601536,ft,tf
94355,94352,601536,601535,ft,tf
94992,94352,601538,601535,tf,tf
375495,375848,340763,340837,ft,tf
375848,375496,340837,342905,ft,ft
373521,4079232,343979,343994,ft,tf
373522,4079232,343980,343994,tf,tf
4079232,373521,343994,343979,ft,tf
4079232,373522,343994,343980,ft,ft
75166,75264,602909,602803,tf,ft
79350,75432,602976,602975,tf,ft
75044,75052,605498,605499,ft,ft
75052,75044,605499,605498,tf,tf
75052,4083834,605499,605501,tf,ft
4083834,75052,605501,605499,tf,ft
375964,375837,342232,342299,tf,ft
375963,375837,342283,342299,ft,ft
375837,375963,342299,342283,tf,tf
375837,375964,342299,342232,tf,ft
371349,371373,333325,333343,ft,ft
371350,371373,333326,333343,tf,ft
371373,371350,333343,333326,tf,ft
371373,371349,333343,333325,tf,tf
4092014,4072587,602303,602306,tf,ft
4092014,4072579,602303,602322,tf,ft
4092014,4072586,602303,602321,tf,tf
4072587,4092014,602306,602303,tf,ft
4072586,4092014,602321,602303,ft,ft
373751,4078238,342018,342019,tf,ft
4078238,373750,342019,342020,tf,tf
4078238,373751,342019,342018,tf,ft
373750,4078238,342020,342019,ft,ft
4061519,52989,292043,292045,tf,tf
